weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_CLINCH_att,B_avg_DISTANCE_att,B_avg_GROUND_att,B_avg_HEAD_att,B_avg_KD,B_avg_LEG_att,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_CLINCH_att,B_avg_opp_DISTANCE_att,B_avg_opp_GROUND_att,B_avg_opp_HEAD_att,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,B_Stance_Switch,B_Stance_Southpaw,B_Stance_OpenStance,R_Stance_Southpaw,R_Stance_Orthodox,R_Stance_Switch,R_Stance_OpenStance
7,3,0,-2,-0.2794117648070935,0.6363636361576606,0.18475521966111993,0.5791366907080379,0.26092920628471306,0.083333333,0.7816091954482759,1.666666667,0.416666667,0.2826168928923778,0.19916666700000002,-1.666666667,0.40677966098937085,0.4775,0.18309733738947787,1,4,0.1155115507512009,0.5921787707950439,0.07312529115244487,-0.5052631578734627,0.09852091113676376,0.166666667,-0.032608695777292085,0.416666667,0.333333333,0.09174685314075348,0.07583333399999997,0.833333333,0.40740740755555555,0.33,0.177207389338211,25,434.5,0,0,0,4,2,-1,0,5,-5.079999999999984,-12.699999999999989,0,0,0,0,0,1,0,0
9,3,0,0,0.16257309934927666,0.2442622950932546,0.17747858018512525,0.3203441296625089,0.2964669738709677,-0.285714286,0.08571428579999996,3.785714286,0.35714285700000004,0.2954332053788903,0.351428571,0.5,0.27500000002625,0.44142857099999994,0.2116736988139959,-2,-1,-0.0685543964627543,-0.13002114170205026,0.1235678638835076,-0.2627118644188452,0.06661442003105855,0.5,0.05555555552314806,-0.928571429,-0.071428571,0.08893671321108854,0.195,0,-0.4,-0.321428571,0.02153175552661024,-14,-70.85714289999999,0,0,-1,-3,-1,1,0,-4,-10.159999999999997,-15.240000000000009,-15,0,1,0,0,1,0,0
9,3,1,0,0.6827586206896552,-0.09090909090909094,-0.03511705685618732,0.2914285714285714,-0.029299141332095657,-0.875,-0.0758928571428571,0,0,-0.031270194586055844,-0.014999999999999958,0,0.16666666666666666,0.0625,-0.14535641168806995,1,3,-0.5443037974683544,0.6071428571428571,0.18515713744793638,-0.2926553672316384,-0.30411743925893947,0.5,0.5789473684210527,-3,0,-0.1948965240104481,-0.08750000000000002,0.25,-0.3974358974358974,-0.28375,-0.22789569241151053,11,175.125,0,0,1,2,0,0,0,3,-7.619999999999976,-15.23999999999998,0,0,0,0,0,1,0,0
3,3,1,-1,0.01854838686888649,0.16509926851724133,0.1323127104040404,0.11666666690104166,0.04925659473276056,1,0.14232977865649243,0,0,0.13683397334758302,0.10833333299999998,0,0.33333333333333337,0.06,0.04467693115554683,0,-1,-0.17222222212472216,0.10924369747899154,-0.10011820332979227,0.19047619047619047,-0.24840788330616137,0,-0.08504398852889983,-2.333333333,-0.333333333,-0.04663606039424423,-0.021666666999999973,-1,-0.2833333333108333,-0.14166666700000002,-0.13497942386831274,-3,-93,0,0,0,0,0,0,0,0,-2.539999999999992,-5.079999999999984,0,0,0,0,0,1,0,0
6,5,0,-5,-0.01851851832990392,-0.144897959333257,-0.06252684707537204,0.016483516306303514,0.06020405625420083,0.12727272700000003,0.10050890593125883,-1.06060606,0.066666667,-0.00397297166031485,-0.035818181999999976,-0.16969696900000003,0.12142857193323986,-0.46121212200000006,0.032596165533995136,-4,4,0.1875593545856863,0.23501048222605914,0.026307481857972492,0.14285714204664735,0.2610250688743239,0.133333333,0.05827353774922461,0.4,0.066666667,0.23088072296698442,0.12921212199999998,0.066666667,0.3461538462204142,0.140666667,0.32067657486277445,-6,-349.24848489999994,0,0,0,-3,4,-2,1,0,-10.159999999999997,-25.400000000000006,-20,0,1,0,0,1,0,0
8,3,-1,1,-0.04771825399999996,-0.0023013566183522904,-0.04202465303386016,0.12989631311796146,-0.047048511175076135,0.416666667,-0.001564945239414528,-0.638888889,-0.125,0.023334748391444282,0.011041666999999977,0.02083333300000001,-0.5116279069767442,-0.39875,0.11021017415397594,-1,-1,0.2150875617547109,0.07387387394054051,-0.020866962597306277,0.1589816126198832,0.0446298364274548,-0.25,-0.2457627120519068,2.340277778,-0.0625,0.08172259364347523,0.094930556,0.513888889,0.13719512182807858,0.08625,0.17074122892006394,-18,-69.52777779999997,-1,0,-1,-1,-5,1,0,-6,0,-2.539999999999992,20,0,0,0,0,1,0,0
6,3,2,-3,-0.24999999992999988,-0.6363636363347107,-0.15059760949397627,-0.3681818182011019,-0.2613186813365749,-0.571428571,-0.42499999981333336,0.642857143,-0.285714286,-0.22238095240952385,-0.268571429,-0.142857143,0.2380952381666666,0.05714285699999999,-0.3315162271223285,-3,-1,-0.33623188402709525,-0.7446808509846085,-0.19131893478827822,0.1957831326998113,-0.27536231882822937,0.5,0,-2.285714286,-0.428571429,-0.2519510550409189,-0.15428571400000002,-0.428571429,-0.4799999999776,-0.271428571,-0.3915462707723525,-11,-51,1,0,0,-1,-2,-1,0,-4,7.6200000000000045,7.6200000000000045,0,0,0,0,0,1,0,0
7,3,0,0,-0.16146458583433365,-0.04585188850404098,-0.09142957973854737,-0.07953855494839102,-0.0509083241212292,0.125,-0.15000000000000002,-2.75,-0.625,-0.16131119976193298,-0.11874999999999997,0.875,0.04355716878402899,0.006250000000000033,-0.20532168676451334,2,-1,-0.06376594148537129,-0.045499181669394484,-0.07699552056795822,-0.08959790209790208,-0.1345537284103837,0.25,-0.20833333333333337,-1,-0.75,-0.13305079825834543,-0.022499999999999964,0,-0.5041379310344828,-0.27,-0.15610038862218734,-3,-149.875,0,0,1,-1,0,0,1,1,0,-5.079999999999984,0,0,1,0,0,1,0,0
9,3,1,-1,0.1264172335600907,0.010291595197255643,0.10787266427021597,0.009523809523809601,0.1064759036144578,-0.25,-0.04329004329004327,0.5,0.25,0.1909611515245318,0.24499999999999994,-0.5,0.11428571428571432,0.1675,0.27868375072801393,0,-1,0.23534883720930233,0.09523809523809523,-0.03978696741854637,-0.014742014742014753,0.11373629150452316,-0.5,-0.2222222222222222,1.25,0,0.1534876033057851,0.07750000000000001,-0.25,0.12698412698412703,0.12,0.30330578512396694,-4,184.5,0,0,0,-1,0,0,0,-1,-2.539999999999992,-7.6200000000000045,0,0,1,0,1,0,0,0
3,3,0,0,-0.37740384615384615,-0.25358851674641153,-0.10425985090521833,-0.7654320987654321,-0.37276321265085316,0,-0.38235294117647056,-7.5,-0.5,-0.34399153251612263,-0.185,-2,0.4482758620689655,-0.050000000000000044,-0.4355017932479922,0,0,0.11111111111111116,0.20833333333333337,0.0022222222222222365,0,-0.058490566037735836,0,-0.31818181818181823,0,-1,-0.015404628234971907,-0.07500000000000001,0,0,0,-0.12506228201295466,1,204,0,0,1,0,0,-1,0,0,-12.699999999999989,0,-10,0,1,0,1,0,0,0
9,3,-1,0,0.10054347832041588,-0.298387096817898,-0.2531289678557194,0.13295074195920953,-0.10795985058169938,-0.2,0.04797979789302098,1.371428571,0.142857143,-0.026864090152377562,-0.08857142900000003,-0.8,-0.10151515158023416,-0.13,0.13820018364520636,-1,1,0.10622710621329956,-0.1375000000410156,0.05839461556710962,0.0051282051696251996,0.06562099866173904,0.428571429,0.0839160839575041,-0.02857142899999998,0.08571428599999997,0.12054152539625373,0.10971428600000005,1.1142857140000002,2.857142300527471e-10,-0.228571429,0.13457091675527422,7,199,0,0,0,4,-1,-2,0,1,-7.619999999999976,-10.159999999999997,-15,0,0,0,1,0,0,0
7,5,1,-4,-0.15916149061517704,0.02689075628048876,0.05529827315541602,0.03166452733418912,0.05645654827612184,-0.166666667,-0.012190547448043487,-0.5,0.166666667,-6.896682919041996e-4,0.006666667000000015,-0.916666667,-0.3172380492747997,-0.46499999999999997,-0.038439612221094266,1,3,0.15486725664938528,0.017956656281596817,-0.053191888238796725,6.000000496442226e-11,-0.014536518677429278,0.333333333,-0.029454022905172406,-0.166666667,-0.25,-0.06626094265191318,-0.044999999999999984,-2.25,0.04910714275765299,0.07666666700000002,-0.12205346057785799,28,-19.25,4,0,0,2,2,1,0,5,-7.6200000000000045,-5.0800000000000125,-25,0,0,0,1,0,0,0
7,3,0,0,-0.1049570385678319,-0.03085824482561894,-0.1378342034188409,-0.09537815120321413,-0.014333941828084562,0.313725491,-0.006635581147552694,-1.039215686,0.117647059,-0.10540711271885372,-0.07931372600000003,-0.274509804,0.27777777792746905,0.187647059,-0.08393408157219445,1,5,-0.12980769205592746,0.015120967760522741,-0.2505482455846029,0.18709677369585848,-0.29233506639190165,0.058823529,-0.1499999999199999,1.294117647,0.117647059,-0.2257437705284993,-0.15019607900000004,0.25490196099999995,0.23938223915467127,0.31196078499999996,-0.055226117310700706,15,-220.18627450000002,0,0,2,0,5,-2,1,6,-10.159999999999997,-12.699999999999989,0,0,0,0,0,1,0,0
8,3,0,2,0.16768774706551626,0.2132553605945296,-0.017910937861224108,-0.3026315789473685,0.24037010520595425,0.166666667,0.018796992603651863,-0.25,0.333333333,0.22609335316982082,0.22750000000000004,1,0.36394557835624053,0.418333333,0.32258691296868547,2,3,0.2796780684104627,-0.06415094345176231,0.1531753475674137,-0.10210210208457104,0.15294514628659306,-0.166666667,-0.09677419356087413,0.5,0.5,0.17734826367411177,0.13916666700000002,0.6666666670000001,-0.2714285714885714,-0.15249999999999997,0.2104946721630659,12,-372,0,0,-1,0,2,4,0,5,2.539999999999992,12.700000000000017,35,0,0,0,0,1,0,0
3,3,0,0,0.12422360248447206,-0.18095238095238098,0.09020113460546675,0.3392857142857143,0.0571594202898551,-0.5,0.33333333333333337,0,0,0.08305103031610744,0.04999999999999999,0,-0.3333333333333333,-0.33,0.07137014314928425,0,1,-0.15656565656565663,0.04166666666666663,-0.06770833333333331,1,-0.04044201412622464,0,0.16666666666666663,0,0,-0.07072135785007072,-0.0050000000000000044,1.5,-0.45,-0.33499999999999996,-0.057916638242717755,1,-67.5,0,0,0,1,-1,0,0,0,7.6200000000000045,5.079999999999984,10,0,0,0,0,1,0,0
6,5,-1,1,0.034194290490535684,0.05345394781275703,0.004387550768134407,0.10000000002776854,-0.08702522514674532,-0.125,0.11601584547191346,-0.8928571430000001,0,0.027233585283807038,0.04696428599999991,-0.303571429,0.21666666676388885,0.145178571,-0.012095530572463487,2,2,0.009057971093485717,-0.0030797100331220184,-0.0713435500548592,-0.13194444446748965,-0.09251001286798788,-0.10714285700000001,0.1800000000509091,-1.0357142860000002,-0.5,-0.041290363455416756,-0.015178570999999974,-0.28571428600000004,-0.3960511035680575,-0.2710714289999999,0.008983007957202749,8,-194.1785714,-3,0,0,3,0,1,0,4,5.0800000000000125,0,25,0,0,0,0,1,0,0
6,3,-1,2,-0.013708513781581999,-0.06167904051618567,-0.24109501748624984,0.03966720330174334,-0.15393336624363335,-0.27777777700000006,0.09745762736336083,-1.277777778,-0.166666667,-0.1834589942132243,-0.193888889,-0.444444445,-0.20604703263221352,-0.10527777799999999,-0.13142979554340295,-3,-1,0.020764119572123985,-0.045652174107022825,-0.064186581232761,-0.03007518765464412,-0.030075187969346995,-0.05555555599999999,0.033405172597468114,-0.027777778000000003,0,-0.12896124735884207,-0.064722222,0.13888888899999996,0.33333333267857146,-0.05611111100000002,-0.1795153336341987,-10,-131.72222220000003,-3,0,0,-1,0,-1,0,-2,2.5400000000000205,0,20,0,0,0,1,0,0,0
7,3,-1,2,0,-0.39080459793460165,0.024350649291338067,-0.39782214170041075,-0.10602161594647957,0.16666666600000002,0.13333333163999994,-0.9166666669999999,-0.25,-0.08819566594263917,-0.015833333000000005,-1,0.18181818193939392,0.42333333399999995,-0.06537907300409651,-1,-3,0.028070175008421017,-0.09740259754402081,0.22721990919013907,-0.20999999988464996,0.02307865683004473,-0.083333333,0.25925925911111103,-0.75,0.416666667,0.15067324339534366,0.059166667000000006,0.833333333,0.12499999915625004,0.019166667,0.2940970192698442,-14,55.5,0,0,0,0,-1,-5,0,-6,-5.0800000000000125,2.539999999999992,0,0,0,0,0,1,0,0
3,3,0,0,0.18803056022403597,0.18554216868587614,0.1760964844376342,-0.13771929820181206,0.11725456951872937,-0.272727273,-0.09722222210763876,-1.477272727,-0.545454545,0.09795962465998997,0.08363636399999996,-1.568181818,0.7333333331377778,0.118181818,0.05434988325270146,-1,-1,-0.195134575642137,0.1819692562909786,-0.09871618059997156,0.20482916263116857,-0.05462548157566316,-0.022727272999999992,0.05142118864950329,1.9545454549999999,-0.272727273,-0.07831234452069108,0.0050000000000000044,0.318181818,-0.08139534849345925,-0.099090909,-0.05243407374943282,-10,388.3636364,0,0,0,0,-1,-5,0,-6,-17.78,-10.159999999999997,-10,0,0,0,0,1,0,0
3,3,-1,0,0.06521739130434778,0.2916666666666667,-0.09104833219877467,0.22023809523809523,0.03126356925749024,0,-0.16666666666666674,-1,0.5,-9.713453132588756e-4,0.044999999999999984,0,-0.24107142857142855,-0.375,0.05249389605859778,1,-1,-0.19999999999999996,0.3202614379084967,-0.19003115264797504,0.22807017543859653,-0.0955163043478261,-0.5,-0.21935483870967742,0.5,-0.5,-0.09387345162370275,-0.09999999999999998,0,1,1,-0.06283528630005997,0,53,0,0,0,1,0,0,0,1,-12.700000000000017,-17.78,-10,0,0,0,0,1,0,0
5,3,0,0,0,-0.5,0.022222222222222254,-0.6153846153846154,-0.1875,0,1,-5,0,-0.04445318646734858,-0.02999999999999997,1,-0.6,-0.3,-0.20086580086580086,-1,0,-0.125,0,0.22759103641456585,-0.5599999999999999,0.007973421926910307,-0.5,-1,-1,-0.5,-0.08275112560161468,-0.03499999999999992,-1,0,0,-0.22455881448687198,-2,61.5,0,0,0,-1,0,0,0,-1,-10.160000000000025,-17.78,-8,0,0,0,0,1,0,0
3,3,-3,0,0.023809523583333436,-0.12410369547636735,0.06569963086482233,0.12272727274896694,0.07759259261000068,0,0.08695652181852553,0.7380952380000001,0.833333333,0.02290049398465599,0.003333332999999994,0.7619047619999999,0.2260869564286578,0.263095238,0.09050751342722219,-1,0,-0.16071428561369439,-0.42543859638746545,-0.10755524248909432,0.07500000023958331,0.012394045608887128,-0.142857143,0.0053763439090617204,2.166666667,0.5,-0.11806105026325919,-0.16714285699999998,0.19047619000000002,0.24999999970833336,0.375,-0.1646598694116202,4,439.4285714,-1,0,0,1,0,-2,0,-1,2.539999999999992,2.539999999999992,10,0,0,0,0,1,0,0
5,3,-1,1,0.030844155844155896,0.12962962962962965,0.15958712252024104,-0.33232323232323235,0.11351903910043443,-0.25,-0.7641509433962265,-0.75,-0.1875,-0.00876345371920595,-0.008749999999999925,-0.1875,-0.6666666666666666,-0.4525,-0.10938312894834634,-2,-6,0.26086956521739135,-0.012195121951219523,0.14335839598997496,-0.6832298136645962,0.002595846645367439,-0.3125,0.125,-1.9375,-0.125,0.004066721808657248,0.028749999999999998,0.625,-0.509090909090909,-0.32,-0.21027346637102728,-31,-15.9375,0,-1,0,-2,-5,0,-1,-9,-10.159999999999997,-17.78,20,0,1,0,0,1,0,0
9,3,0,-3,0.2238095238095238,0.1324675324675325,-0.046872421191615776,-0.0346153846153846,-0.1496367147981238,0.25,0.29166666666666663,0.75,-0.25,-0.10233482364629909,-0.13249999999999995,0.25,-0.32,-0.265,-0.1519489151592841,-3,1,0.08214285714285707,0.08390022675736963,0.14035087719298245,-0.16129032258064513,0.15390985448953037,-0.25,0.32608695652173914,3,-0.5,0.14321468298109014,0.255,-2.75,0.35,0.16500000000000004,0.06906901541814803,-6,-199,0,0,-1,-2,-1,1,0,-3,2.539999999999992,0,0,0,0,0,1,0,0,0
9,3,0,0,0.13211382147952622,0.01541733114832533,-0.25463941737738394,-0.17662594931562847,-0.15444947204943937,-2,-0.05945604020703521,3.444444444,0.111111111,-0.11045422403302563,-0.03111111100000008,0.555555556,0.5490196077912342,0.564444444,0.047570071421416005,2,3,-0.016666666621666604,0.6315789472022161,-0.1266750948835058,-0.2877316855583424,-0.22534081793253558,0.111111111,0.8082191781480578,-4,0.333333333,-0.15473145785746767,-0.14999999999999997,-0.666666667,-0.35714285726530615,-0.31555555599999996,-0.08825762920412472,23,-67.55555560000005,0,0,0,3,1,0,0,5,7.619999999999976,10.159999999999997,0,0,1,0,0,1,0,0
8,3,0,0,0.24141876412754426,0.2514285714957714,0.016924031956708163,0.14746543754312047,0.022662534823301106,0,-0.1166666666666667,-0.16666666699999988,0,0.0784559148265142,0.07749999999999996,-0.416666667,0.2788461538930289,-0.03916666699999999,0.13375531789585576,-1,0,0.014583333299999945,0.18571428571428572,0.01792739123317122,0.18750000010546874,0.09228334652063469,-0.166666667,-0.07017543866315779,2.083333333,0,0.10820645977988902,0.12749999999999995,0.666666667,0.26666666660000005,0.2325,0.19362596182850816,-2,120.5,-1,0,0,0,0,-1,0,-1,2.539999999999992,-2.539999999999992,15,0,1,0,0,1,0,0
1,3,0,-1,-0.20307692307692315,-0.30787037037037035,-0.16731234866828087,-0.31746031746031744,-0.15062680810028928,0,-0.125,-1.5,-0.5,-0.22609129458717886,-0.16000000000000003,-0.5,-0.3,-0.3,-0.2678149606299213,-1,1,-0.23045822102425884,-0.125,-0.21666666666666667,0,-0.320207112685652,0,-0.05882352941176472,1,-0.5,-0.2409240924092409,-0.15499999999999997,1,-0.16666666666666669,-0.15000000000000002,-0.15770617395223074,2,348,0,0,0,1,0,-2,0,-1,-2.539999999999992,-7.6200000000000045,0,0,0,0,0,1,0,0
3,3,0,0,0.16666666683333342,-0.04166666661979157,0.18777614142583846,0.42142857143607143,0.27719465643832636,0.333333333,0.19999999999999996,-2.6666666670000003,0.666666667,0.24616993452148286,0.36,1,0.500000000375,0.443333333,0.23017038786503558,2,0,0.12626262631818186,0.4999999999549999,0.07272727272727275,-0.0714285714285714,0.10875000007324226,0,0.2727272727272727,0.3333333329999999,0,0.15859702623680055,0.19666666699999996,0,0.40000000012,0.133333333,0.216279069687615,2,-526,0,0,0,0,0,2,0,2,-5.079999999999984,2.539999999999992,0,0,0,0,0,1,0,0
7,3,0,0,0.23076923076923073,0.4166666666666667,0.1695596271295403,0,0.10490196078431373,0,0.0357142857142857,0,0,0.20066379024228342,0.21000000000000002,0,0,0,0.15347721822541965,0,0,0.38392857142857145,-0.2727272727272727,-0.26854754440961337,-0.0034965034965034336,-0.3589743589743589,0,-0.23529411764705888,0,-2,-0.23704954954954954,-0.23000000000000004,0,0.1,0.1,-0.21468788249694004,1,324,0,0,0,0,0,0,0,0,-5.0800000000000125,-2.539999999999992,0,0,0,0,0,1,0,0
6,3,2,-2,0.09389671380109765,0.27272727238980726,-0.21513693567161435,0.13055954080071452,-0.1828618457705739,-0.25,-0.1833333332925,-0.428571429,0.142857143,-0.15494176718727276,-0.300357143,-0.25,-0.26190476171031746,-0.03321428600000001,-0.21273271291207563,0,3,-0.21052631575069258,0.19047619047619047,0.228567728460059,0.0791208790923077,0.0541220060992334,-0.21428571400000002,0.9220779218181818,1.071428571,0,0.11906992715873788,0.260714286,-0.5,-0.05333333329973333,-0.11428571400000001,-0.06870825734635033,12,393.8571429,0,0,0,1,-1,0,0,0,-2.5400000000000205,0,0,0,0,0,0,1,0,0
9,3,0,0,-0.005171299389362893,-0.11269841284943316,-0.30175859324712884,-0.6470588236717746,-0.24737927485058886,-0.555555556,-0.9387755099042067,-0.888888889,0,-0.17336907952850716,-0.20555555600000003,-0.333333333,-0.32467532468443244,-0.387777778,-0.14661403294134467,-3,-2,0.22000000012240006,-0.18369625915495968,0.04330814891924578,-0.056818181583806804,0.12562295934049889,1,0.14999999996062507,-0.111111111,-0.111111111,0.0871098716492828,0.08000000000000002,0.777777778,0.27272727250413226,0.39,0.12202829847446672,-21,-379.22222220000003,0,0,-1,-3,-2,0,0,-6,-5.079999999999984,2.5400000000000205,0,0,0,0,0,1,0,0
8,3,0,1,0.042986425339366585,0.2533333333333334,0.2303370786516854,0.3431803896920176,0.39761904761904765,0.5,0.30000000000000004,3.5,0.5,0.3650575614861329,0.42000000000000004,-0.5,0.3173076923076923,0.375,0.28404029692470834,1,-2,-0.1954022988505747,-0.12096774193548387,0.04410616705698672,0.21052631578947367,0.0625,0,-0.35115864527629237,-0.75,0.5,-0.09986146386515815,0.08250000000000002,0.5,-0.7692307692307693,-0.52,-0.014635170603674585,-4,52.75,0,0,0,1,-1,0,0,0,7.6200000000000045,7.6200000000000045,20,0,0,0,0,1,0,0
1,3,0,0,0.0980392156862745,0.8148148148148148,0.03406708595387836,-0.2676767676767676,-0.3107344632768361,0.5,0.29166666666666663,-4.5,0,-0.1444444444444445,0.07,-0.5,-0.028571428571428525,0.010000000000000009,0.02328745198463511,0,0,0.46666666666666673,0.65625,0.2078313253012048,-0.05797101449275355,0.17018379850238258,-0.5,0.09999999999999998,4,0,0.21319603356216632,0.19,0,0.6,0.58,0.2030755314337404,0,77.5,-1,0,0,-1,0,1,0,0,0,-2.5400000000000205,0,0,0,0,0,1,0,0
7,3,0,0,0.04629629637962962,0.08644643409530195,0.19306222574456694,-0.030612244864223204,0.11607334142558404,-0.222222222,0.0757113821419294,-1.777777778,0.13888888900000002,0.1595562214747776,0.11111111100000004,-0.75,0.1666666665952381,0.15388888899999997,0.05231890929558031,-2,-2,-0.20862676058974755,0.12857142854142856,-0.018229373060342863,-0.23188405800504103,-0.022846350119082537,-0.111111111,-0.2039114178640541,0.416666667,-0.222222222,-0.002585985484283737,0.020555555999999975,-0.111111111,0.06845238074144344,0.21250000000000002,-0.032149076952287525,-10,269,0,0,0,0,-1,-2,0,-3,12.699999999999989,12.699999999999989,-15,0,0,0,1,0,0,0
1,3,-1,0,0.4275862068965517,0.29059829059829057,0.22625618381781754,-0.17105263157894735,0.1627332759115705,0,0.10909090909090902,1,0,0.20569235689158938,0.1275,1.5,0.75,0.125,0.19640427599611276,1,1,0.19999999999999996,0.4166666666666667,0.06488720125083763,0.13725490196078427,-0.034695150475596404,-0.25,-0.30000000000000004,0.25,0.25,0.05749198717948717,0.10249999999999998,-0.25,-0.2777777777777778,-0.48750000000000004,0.06983195518805019,6,245,0,0,0,1,0,0,0,1,10.160000000000025,17.78,10,0,1,0,0,1,0,0
4,3,1,-2,-0.018939393939393923,0.22413793103448276,0.11713106295149639,0.41666666666666663,0.16609327217125386,0,0.19354838709677424,1,0.75,0.11450878334417691,0.09249999999999997,-0.25,-0.25,-0.2275,0.077755905511811,-2,0,0.17386363636363633,0.275,0.22403015260158116,0.275,0.19930069930069932,1,0.1785714285714286,1.5,1,0.27003119087794647,0.25000000000000006,1.5,-0.03749999999999998,0.040000000000000036,0.28200120192307687,-9,-278,0,0,-1,-2,0,0,0,-3,5.079999999999984,7.619999999999976,0,0,0,0,1,0,0,0
1,3,0,0,-0.7692307692307693,-1,0.13029827315541598,-0.18939393939393934,0.23174157303370785,2,-0.8947368421052632,1.5,0,0.11260330578512401,0.135,0,0.125,0.315,0.2297886843899113,0,-1,-0.6666666666666666,-1,0.018759770713913493,0,-0.03327922077922077,-0.5,0.5,0,0,0.005109862033725099,0.03999999999999998,0.5,0,0,-0.011313330054107229,-2,-194,0,0,0,-1,1,0,0,0,0,-7.619999999999976,0,0,0,0,0,1,0,0
8,5,0,-12,-0.2067901235072016,-0.13888888878518524,-0.31363819844141627,-0.20062816647741433,-0.22224862789017513,-1.071428571,-0.009999999959679928,2.4857142860000003,0.02857142900000001,-0.23199810506369095,-0.23314285700000004,-0.228571429,-0.19262294906967203,0.30871428600000006,-0.03560699907553866,-11,4,5.847950889504849e-4,0.009756097374309047,-0.013142127013904353,0.11521181012918058,-0.02109163117074503,0,0.08205128199605527,-0.457142857,0.02857142900000001,-0.045364544096094916,0.09771428600000004,1.728571429,0.21176470593835295,0.051142857000000014,-0.018507751071103362,-5,174.2142857,-9,0,0,3,-9,-2,0,-8,-2.5400000000000205,-7.6200000000000045,20,0,1,0,1,0,0,0
8,3,2,0,0.06072874515623372,0.6041666667167969,-0.0071041073703247415,0.6799999999647999,0.17430104208209588,0.363636364,-0.12873134336934733,0.636363636,0.181818182,0.09095977712016551,0.03818181799999998,0.181818182,0.3076923079526627,0.166363636,0.18213125405837016,4,6,0.05915492944653833,-0.06346153853781433,0.023169601427529107,0.6582278482995514,0.05624857606625927,-1,0.12179487178266768,2,0.181818182,0.09420129681697331,0.04636363600000004,1,0.43589743582511503,0.457272727,0.2565405956439338,24,40.63636359999998,2,0,1,1,2,0,0,4,5.0800000000000125,5.0800000000000125,-15,0,0,0,1,0,0,0
9,3,1,-1,-0.19753086417375398,-0.4061320755610731,-0.08382083644803573,-0.0014224748313020896,-0.15616881511084058,-0.125,-0.056140351108304176,-0.855769231,-0.01923076900000001,-0.15193569450890282,-0.054038461999999954,0.5,-0.20588235293217994,-0.288557692,-0.11963508109549303,2,2,-0.1535087718395467,-0.16597307229276137,0.06103575135271194,-0.15268817203399232,0.012968975550113615,0.028846154000000013,0.09529106407470267,-0.24038461500000002,0.057692308000000025,-0.021506827788384364,0.036250000000000004,-0.24038461500000002,0.29201680631784477,-0.07250000000000001,-0.05609320181396249,10,-115.22115380000002,1,0,-1,0,-1,5,0,3,-2.5400000000000205,-10.159999999999997,0,0,1,0,1,0,0,0
3,3,-1,1,-0.0439560440803044,-0.5,-0.18786249083043344,-0.13909774417392173,-0.18114768843317142,0,-0.06730769244082846,-0.5,0.75,-0.21899970407844183,-0.321666667,1.25,-0.10909090910950414,-0.16166666699999999,0.003918781664928428,-1,1,0.10588235288117653,1.8750001551381956e-10,0.16082817712104183,-0.25,0.16158402806687577,-0.333333333,0.28333333335583333,2.5,0.25,0.20246807283395774,0.050833333000000036,0.833333333,1,0.75,0.14092026423489196,-1,-347.16666669999995,-1,0,0,-2,0,2,0,0,15.240000000000009,15.240000000000009,10,1,0,0,0,1,0,0
1,3,0,-1,0.2272727272727273,0.2583333333333334,0.08714241293532338,0.20588235294117652,0.013576222435282836,0.25,0.14959145191703327,0.75,0,0.09308792372881358,-0.012500000000000011,-1,0.08333333333333331,-0.08499999999999999,0.017007777322963546,-1,-1,-0.07647058823529418,-0.1605351170568562,0.007164404223227783,-0.3076923076923077,-0.022350674373795787,0,0.21804511278195493,-4.75,0,-0.018155181366367457,-0.10749999999999998,-1,-0.7272727272727273,-0.3375,-0.05334254355668122,-3,217.25,0,1,0,-1,0,-1,0,-1,0,15.240000000000009,-10,0,1,0,0,1,0,0
7,3,-2,1,0.02848101256447788,-0.11851851855555556,-0.06413062357113075,0.0033984706386036567,-0.0057430622252336305,-0.6875,0.15384615384615385,0.8125,-0.125,-0.03184723431748726,0.07770833299999996,1.604166667,-0.264705882460084,0.15520833299999998,0.10795988041933419,-4,-4,0.4137931034482759,0.1030303028815428,0.021685033825281697,0.24259259278009254,0.17929216874872983,-0.0625,0.11356262160051345,2.354166667,0.604166667,0.1555303577380086,0.15000000000000002,0.04166666699999999,0.3650793653242631,0.42270833299999994,0.1657357576986922,-19,229.04166669999995,0,0,-2,-1,-6,1,-1,-9,2.5400000000000205,12.699999999999989,0,0,0,0,0,1,0,0
