id,gender,race
5891,m,indian
5892,m,black
5893,m,white
5894,f,indian
5895,m,white
5896,f,white
5897,m,white
5898,m,black
5899,m,black
5900,m,white
5901,m,white
5902,m,black
5903,m,indian
5904,f,indian
5905,m,black
5906,m,hispanic
5907,m,white
5908,m,white
5909,m,black
5910,f,indian
5911,m,white
5912,f,white
5913,m,white
5914,m,black
5915,m,white
5916,m,indian
5917,m,white
5918,m,black
5919,m,white
5920,f,indian
5921,m,indian
5922,m,black
5923,m,black
5924,m,black
5925,m,white
5926,m,white
5927,m,white
5928,m,black
5929,m,white
5930,m,white
5931,f,black
5932,m,white
5933,f,indian
5934,m,black
5935,m,black
5936,m,black
5937,m,black
5938,m,white
5939,m,indian
5940,m,white
5941,m,indian
5942,m,indian
5943,m,white
5944,f,indian
5945,m,indian
5946,m,white
5947,m,white
5948,m,white
5949,m,indian
5950,m,black
5951,f,white
5952,m,indian
5953,m,black
5954,m,black
5955,m,white
5956,m,indian
5957,m,white
5958,m,black
5959,m,black
5960,m,white
5961,m,white
5962,m,white
5963,m,black
5964,m,white
5965,m,indian
5966,f,indian
5967,f,indian
5968,m,indian
5969,m,black
5970,m,black
5971,m,white
5972,m,indian
5973,m,white
5974,f,black
5975,m,white
5976,m,indian
5977,m,white
5978,f,indian
5979,m,indian
5980,f,white
5981,m,black
5982,m,white
5983,f,white
5984,f,indian
5985,m,white
5986,m,white
5987,f,white
5988,m,white
5989,f,white
5990,m,indian
5991,m,white
5992,m,indian
5993,m,black
5994,m,white
5995,m,black
5996,m,white
5997,f,white
5998,m,white
5999,f,indian
6000,f,black
6001,m,white
6002,m,white
6003,m,black
6004,m,white
6005,m,indian
6006,m,white
6007,m,indian
6008,m,white
6009,m,black
6010,m,white
6011,f,black
6012,m,indian
6013,m,black
6014,m,white
6015,m,indian
6016,f,white
6017,m,white
6018,m,white
6019,m,white
6020,m,white
6021,m,indian
6022,f,white
6023,m,white
6024,m,indian
6025,m,white
6026,f,white
6027,m,white
6028,f,indian
6029,f,indian
6030,m,white
6031,m,black
6032,m,black
6033,m,black
6034,m,indian
6035,f,indian
6036,f,white
6037,m,white
6038,m,white
6039,f,indian
6040,f,indian
6041,f,indian
6042,m,white
6043,m,white
6044,m,white
6045,m,hispanic
6046,m,black
6047,m,white
6048,f,white
6049,m,indian
6050,m,white
6051,m,white
6052,f,indian
6053,m,white
6054,m,white
6055,m,white
6056,m,white
6057,m,white
6058,m,indian
6059,m,white
6060,m,black
6061,m,white
6062,f,indian
6063,m,indian
6064,m,black
6065,m,black
6066,m,black
6067,m,white
6068,m,white
6069,m,white
6070,m,white
6071,m,black
6072,f,indian
6073,m,white
6074,m,white
6075,m,white
6076,m,white
6077,m,black
6078,f,white
6079,m,indian
6080,m,white
6081,m,white
6082,m,white
6083,m,hispanic
6084,m,white
6085,m,white
6086,f,indian
6087,m,indian
6088,f,white
6089,m,hispanic
6090,m,white
6091,m,white
6092,m,indian
6093,m,black
6094,m,white
6095,m,white
6096,f,white
6097,m,white
6098,m,white
6099,m,hispanic
6100,m,white
6101,m,white
6102,f,black
6103,m,white
6104,m,white
6105,m,black
6106,m,white
6107,m,indian
6108,m,white
6109,m,indian
6110,m,black
6111,m,indian
6112,m,white
6113,m,black
6114,m,white
6115,f,white
6116,m,black
6117,m,white
6118,m,black
6119,m,indian
6120,f,indian
6121,f,white
6122,m,white
6123,f,indian
6124,m,white
6125,m,white
6126,f,indian
6127,m,white
6128,m,black
6129,m,indian
6130,m,black
6131,m,black
6132,m,black
6133,m,black
6134,m,indian
6135,m,white
6136,f,indian
6137,m,white
6138,m,white
6139,m,indian
6140,m,black
6141,m,black
6142,m,white
6143,m,white
6144,f,indian
6145,m,black
6146,m,black
6147,f,indian
6148,m,white
6149,m,black
6150,m,indian
6151,m,white
6152,m,white
6153,m,white
6154,m,white
6155,m,white
6156,m,black
6157,f,indian
6158,m,black
6159,f,black
6160,m,white
6161,m,white
6162,f,indian
6163,m,indian
6164,m,hispanic
6165,f,indian
6166,m,indian
6167,f,white
6168,m,black
6169,m,black
6170,m,black
6171,m,black
6172,m,white
6173,m,white
6174,m,white
6175,f,indian
6176,m,black
6177,f,white
6178,m,white
6179,m,hispanic
6180,m,white
6181,m,white
6182,m,indian
6183,m,black
6184,m,black
6185,m,black
6186,m,black
6187,m,indian
6188,m,black
6189,m,indian
6190,m,black
6191,m,indian
6192,m,black
6193,m,white
6194,m,white
6195,m,white
6196,m,black
6197,m,white
6198,m,white
6199,f,black
6200,m,white
6201,m,black
6202,m,indian
6203,f,indian
6204,m,white
6205,m,black
6206,m,white
6207,m,black
6208,f,indian
6209,m,black
6210,m,indian
6211,m,black
6212,m,black
6213,m,white
6214,m,black
6215,m,white
6216,m,black
6217,m,black
6218,m,white
6219,f,white
6220,m,white
6221,f,indian
6222,f,black
6223,f,indian
6224,f,white
6225,m,white
6226,f,indian
6227,f,indian
6228,m,white
6229,m,white
6230,m,white
6231,m,black
6232,m,white
6233,m,black
6234,m,white
6235,m,black
6236,m,white
6237,m,black
6238,m,white
6239,m,white
6240,m,black
6241,m,indian
6242,f,indian
6243,m,indian
6244,m,white
6245,m,white
6246,f,indian
6247,m,white
6248,m,white
6249,f,indian
6250,m,white
6251,m,black
6252,m,white
6253,m,white
6254,m,white
6255,f,indian
6256,m,white
6257,m,indian
6258,m,white
6259,m,black
6260,f,indian
6261,m,white
6262,m,white
6263,m,black
6264,m,black
6265,m,indian
6266,m,black
6267,m,white
6268,f,indian
6269,m,white
6270,m,white
6271,m,indian
6272,f,indian
6273,f,indian
6274,m,white
6275,m,indian
6276,m,white
6277,m,black
6278,m,black
6279,m,black
6280,f,indian
6281,m,black
6282,m,white
6283,m,indian
6284,m,black
6285,m,white
6286,m,black
6287,m,white
6288,m,white
6289,m,white
6290,m,indian
6291,m,white
6292,m,white
6293,m,hispanic
6294,m,white
6295,m,white
6296,f,indian
6297,m,white
6298,f,indian
6299,m,black
6300,m,white
6301,m,white
6302,m,white
6303,m,black
6304,m,indian
6305,m,white
6306,f,black
6307,m,black
6308,m,white
6309,m,white
6310,f,indian
6311,f,indian
6312,m,black
6313,m,indian
6314,m,black
6315,f,white
6316,m,white
6317,m,hispanic
6318,m,black
6319,m,white
6320,m,hispanic
6321,m,black
6322,m,indian
6323,f,indian
6324,m,white
6325,m,indian
6326,m,black
6327,m,black
6328,m,indian
6329,m,indian
6330,f,indian
6331,f,indian
6332,m,white
6333,m,black
6334,m,black
6335,m,white
6336,m,white
6337,m,black
6338,m,white
6339,m,white
6340,m,black
6341,f,indian
6342,m,white
6343,m,white
6344,m,white
6345,m,white
6346,m,black
6347,m,black
6348,m,white
6349,m,black
6350,m,white
6351,m,white
6352,m,indian
6353,m,black
6354,m,hispanic
6355,m,black
6356,f,black
6357,m,black
6358,m,indian
6359,m,white
6360,m,white
6361,m,black
6362,m,white
6363,m,white
6364,m,black
6365,m,black
6366,m,black
6367,m,black
6368,m,white
6369,m,white
6370,f,black
6371,m,white
6372,m,indian
6373,m,white
6374,f,black
6375,m,black
6376,m,white
6377,m,indian
6378,m,black
6379,m,white
6380,m,white
6381,m,indian
6382,m,white
6383,m,black
6384,m,white
6385,m,indian
6386,m,white
6387,m,white
6388,m,black
6389,f,indian
6390,m,black
6391,m,white
6392,m,white
6393,m,black
6394,m,indian
6395,m,black
6396,m,black
6397,m,white
6398,m,black
6399,f,indian
6400,m,white
6401,m,black
6402,f,indian
6403,m,white
6404,m,black
6405,m,black
6406,m,black
6407,m,white
6408,f,white
6409,m,black
6410,m,white
6411,m,white
6412,m,black
6413,m,black
6414,m,black
6415,m,black
6416,m,white
6417,m,indian
6418,m,white
6419,m,black
6420,f,indian
6421,m,black
6422,m,white
6423,m,white
6424,m,white
6425,m,black
6426,m,white
6427,m,white
6428,m,white
6429,m,white
6430,m,white
6431,f,indian
6432,f,indian
6433,f,black
6434,m,hispanic
6435,m,black
6436,m,black
6437,m,black
6438,m,white
6439,m,white
6440,f,indian
6441,m,black
6442,m,white
6443,m,indian
6444,m,black
6445,m,white
6446,f,white
6447,m,white
6448,m,indian
6449,m,white
6450,m,black
6451,m,indian
6452,m,white
6453,m,black
6454,m,indian
6455,m,white
6456,m,indian
6457,f,indian
6458,m,white
6459,f,white
6460,f,indian
6461,m,indian
6462,m,indian
6463,f,black
6464,m,white
6465,m,white
6466,m,white
6467,m,indian
6468,m,indian
6469,m,indian
6470,f,white
6471,m,white
6472,m,white
6473,m,white
6474,m,black
6475,m,indian
6476,m,white
6477,m,white
6478,m,white
6479,m,white
6480,f,indian
6481,m,black
6482,f,white
6483,m,white
6484,m,indian
6485,m,black
6486,m,white
6487,m,indian
6488,m,indian
6489,m,indian
6490,m,black
6491,m,white
6492,m,black
6493,m,indian
6494,m,black
6495,m,white
6496,f,black
6497,m,hispanic
6498,m,black
6499,m,white
6500,f,black
6501,f,indian
6502,m,black
6503,m,black
6504,m,indian
6505,m,indian
6506,m,black
6507,f,indian
6508,m,black
6509,f,indian
6510,m,indian
6511,f,indian
6512,m,indian
6513,f,indian
6514,m,white
6515,m,white
6516,m,white
6517,m,black
6518,m,black
6519,m,white
6520,m,black
6521,m,white
6522,f,indian
6523,f,indian
6524,m,white
6525,m,indian
6526,m,white
6527,m,indian
6528,m,white
6529,m,black
6530,m,white
6531,m,white
6532,f,black
6533,m,black
6534,m,black
6535,m,indian
6536,m,white
6537,m,white
6538,m,indian
6539,m,white
6540,m,white
6541,m,white
6542,m,black
6543,m,indian
6544,f,indian
6545,m,black
6546,m,white
6547,m,black
6548,f,white
6549,m,white
6550,m,white
6551,m,white
6552,f,white
6553,m,indian
6554,m,white
6555,m,indian
6556,m,white
6557,m,white
6558,m,black
6559,m,black
6560,m,black
6561,m,white
6562,m,indian
6563,m,black
6564,m,white
6565,m,white
6566,f,black
6567,m,white
6568,m,black
6569,m,white
6570,m,black
6571,m,black
6572,m,white
6573,m,indian
6574,m,white
6575,m,black
6576,m,hispanic
6577,m,white
6578,f,indian
6579,m,black
6580,f,indian
6581,m,white
6582,m,white
6583,m,black
6584,m,indian
6585,m,white
6586,m,white
6587,m,white
6588,m,white
6589,m,black
6590,m,white
6591,m,indian
6592,m,black
6593,m,black
6594,f,indian
6595,m,white
6596,f,indian
6597,m,indian
6598,m,white
6599,m,indian
6600,m,indian
6601,m,white
6602,m,white
6603,m,hispanic
6604,m,black
6605,m,white
6606,f,indian
6607,m,black
6608,m,indian
6609,m,white
6610,m,white
6611,m,white
6612,m,white
6613,f,white
6614,f,indian
6615,m,hispanic
6616,m,white
6617,m,indian
6618,m,white
6619,m,white
6620,m,indian
6621,m,white
6622,m,indian
6623,f,indian
6624,m,white
6625,m,black
6626,m,white
6627,m,white
6628,f,black
6629,m,white
6630,m,white
6631,m,indian
6632,m,black
6633,m,black
6634,f,indian
6635,m,white
6636,f,indian
6637,m,white
6638,m,white
6639,m,white
6640,m,white
6641,m,white
6642,m,white
6643,m,black
6644,m,white
6645,m,white
6646,m,white
6647,m,white
6648,f,indian
6649,m,white
6650,m,white
6651,m,black
6652,m,white
6653,m,white
6654,f,indian
6655,m,indian
6656,m,black
6657,m,white
6658,m,black
6659,m,white
6660,m,white
6661,m,white
6662,m,indian
6663,m,indian
6664,m,indian
6665,m,white
6666,m,white
6667,m,indian
6668,f,black
6669,m,white
6670,m,white
6671,m,white
6672,m,black
6673,m,white
6674,m,indian
6675,m,indian
6676,m,white
6677,m,black
6678,m,white
6679,m,black
6680,f,indian
6681,f,indian
6682,m,hispanic
6683,m,white
6684,m,white
6685,f,black
6686,m,indian
6687,f,white
6688,m,black
6689,m,indian
6690,m,indian
6691,m,black
6692,m,indian
6693,f,indian
6694,m,white
6695,m,hispanic
6696,f,white
6697,m,white
6698,m,white
6699,m,white
6700,m,white
6701,m,white
6702,m,white
6703,m,black
6704,m,black
6705,f,black
6706,f,indian
6707,m,indian
6708,m,indian
6709,m,white
6710,f,white
6711,m,black
6712,f,black
6713,m,white
6714,f,white
6715,m,white
6716,m,white
6717,f,black
6718,f,indian
6719,m,white
6720,f,indian
6721,m,white
6722,m,hispanic
6723,m,white
6724,m,white
6725,m,indian
6726,f,white
6727,f,white
6728,m,white
6729,m,white
6730,m,white
6731,m,white
6732,m,black
6733,m,white
6734,m,white
6735,m,white
6736,f,indian
6737,m,indian
6738,f,indian
6739,m,white
6740,m,white
6741,m,white
6742,m,white
6743,m,hispanic
6744,m,black
6745,m,white
6746,m,black
6747,m,white
6748,m,white
6749,m,white
6750,m,black
6751,f,indian
6752,m,black
6753,m,black
6754,m,white
6755,m,white
6756,m,black
6757,m,white
6758,m,black
6759,m,white
6760,f,black
6761,m,white
6762,m,black
6763,m,white
6764,m,black
6765,m,white
6766,m,white
6767,m,white
6768,m,white
6769,m,white
6770,m,white
6771,f,indian
6772,m,indian
6773,m,indian
6774,m,black
6775,f,white
6776,m,white
6777,m,black
6778,m,black
6779,m,black
6780,f,white
6781,m,white
6782,f,indian
6783,m,indian
6784,m,black
6785,m,indian
6786,m,white
6787,f,indian
6788,m,white
6789,f,indian
6790,m,white
6791,m,indian
6792,m,white
6793,f,white
6794,m,indian
6795,f,indian
6796,m,white
6797,m,white
6798,m,black
6799,m,black
6800,m,indian
6801,m,white
6802,m,white
6803,f,white
6804,m,black
6805,m,indian
6806,m,white
6807,m,indian
6808,m,black
6809,m,white
6810,m,white
6811,m,hispanic
6812,m,white
6813,m,indian
6814,m,white
6815,m,white
6816,f,indian
6817,m,white
6818,m,white
6819,m,indian
6820,m,white
6821,m,indian
6822,m,white
6823,m,indian
6824,m,black
6825,m,black
6826,m,black
6827,m,black
6828,m,black
6829,f,indian
6830,m,black
6831,m,indian
6832,m,black
6833,m,indian
6834,m,white
6835,m,white
6836,m,indian
6837,m,white
6838,m,white
6839,f,indian
6840,m,indian
6841,m,indian
6842,m,black
6843,m,black
6844,m,white
6845,m,black
6846,f,indian
6847,m,white
6848,m,white
6849,m,white
6850,f,white
6851,m,white
6852,m,black
6853,m,black
6854,m,black
6855,f,white
6856,f,indian
6857,f,indian
6858,m,white
6859,m,white
6860,m,indian
6861,m,black
6862,m,indian
6863,m,white
6864,m,white
6865,f,indian
6866,m,indian
6867,m,white
6868,m,indian
6869,m,white
6870,m,indian
6871,m,white
6872,f,white
6873,m,hispanic
6874,m,white
6875,m,black
6876,f,indian
6877,m,white
6878,m,black
6879,m,indian
6880,m,indian
6881,m,white
6882,f,white
6883,m,white
6884,m,white
6885,m,black
6886,m,black
6887,m,indian
6888,f,indian
6889,m,white
6890,m,white
6891,m,white
6892,m,white
6893,m,white
6894,m,white
6895,m,black
6896,m,white
6897,m,white
6898,m,white
6899,m,white
6900,m,white
6901,m,black
6902,f,indian
6903,m,white
6904,m,indian
6905,m,white
6906,m,black
6907,m,black
6908,m,white
6909,m,white
6910,m,black
6911,m,white
6912,m,white
6913,m,black
6914,f,black
6915,m,indian
6916,m,white
6917,m,white
6918,m,white
6919,f,black
6920,m,white
6921,m,white
6922,m,white
6923,m,white
6924,m,black
6925,m,white
6926,f,indian
6927,m,white
6928,m,black
6929,m,black
6930,m,white
6931,m,white
6932,m,white
6933,f,white
6934,f,indian
6935,f,indian
6936,f,indian
6937,m,black
6938,m,black
6939,m,black
6940,f,indian
6941,m,black
6942,m,black
6943,m,black
6944,m,black
6945,m,indian
6946,m,indian
6947,f,black
6948,m,black
6949,m,white
6950,m,white
6951,m,white
6952,m,white
6953,m,white
6954,m,black
6955,m,black
6956,m,black
6957,m,black
6958,m,indian
6959,m,white
6960,m,white
6961,m,white
6962,f,white
6963,m,black
6964,m,black
6965,m,white
6966,m,black
6967,m,black
6968,m,white
6969,m,black
6970,f,indian
6971,m,white
6972,m,black
6973,m,white
6974,m,white
6975,m,white
6976,m,white
6977,m,indian
6978,m,white
6979,m,white
6980,m,indian
6981,m,black
6982,m,white
6983,m,white
6984,m,indian
6985,m,white
6986,m,indian
6987,m,indian
6988,m,white
6989,m,white
6990,m,black
6991,m,white
6992,m,indian
6993,m,white
6994,f,black
6995,m,black
6996,m,indian
6997,m,white
6998,m,hispanic
6999,m,indian
7000,m,white
7001,m,white
7002,f,indian
7003,m,white
7004,m,indian
7005,m,indian
7006,m,indian
7007,m,indian
7008,m,black
7009,m,indian
7010,f,indian
7011,m,indian
7012,f,white
7013,m,white
7014,m,white
7015,m,white
7016,m,white
7017,m,white
7018,m,black
7019,m,indian
7020,m,black
7021,m,white
7022,m,white
7023,m,white
7024,m,white
7025,m,white
7026,m,white
7027,m,white
7028,f,white
7029,m,indian
7030,f,indian
7031,m,black
7032,m,indian
7033,m,black
7034,m,hispanic
7035,m,white
7036,m,black
7037,m,white
7038,m,white
7039,m,white
7040,f,indian
7041,m,white
7042,m,black
7043,m,black
7044,m,white
7045,m,white
7046,m,black
7047,m,white
7048,m,black
7049,m,white
7050,m,black
7051,m,black
7052,m,black
7053,m,white
7054,m,black
7055,m,white
7056,m,indian
7057,m,black
7058,m,black
7059,f,white
7060,m,white
7061,m,white
7062,f,white
7063,m,white
7064,m,white
7065,m,black
7066,m,black
7067,m,black
7068,m,indian
7069,f,white
7070,m,black
7071,m,white
7072,m,white
7073,m,white
7074,m,indian
7075,m,black
7076,f,indian
7077,m,white
7078,m,indian
7079,f,indian
7080,f,white
7081,m,white
7082,m,white
7083,m,white
7084,m,white
7085,m,white
7086,m,black
7087,m,black
7088,f,indian
7089,f,indian
7090,m,white
7091,m,white
7092,m,black
7093,m,black
7094,m,white
7095,m,white
7096,f,indian
7097,m,indian
7098,f,indian
7099,f,white
7100,m,white
7101,m,black
7102,m,indian
7103,m,black
7104,m,black
7105,m,white
7106,m,black
7107,m,black
7108,m,black
7109,m,black
7110,m,white
7111,m,white
7112,m,black
7113,m,indian
7114,m,black
7115,f,white
7116,m,white
7117,m,black
7118,m,white
7119,m,black
7120,f,indian
7121,m,indian
7122,f,indian
7123,m,white
7124,m,black
7125,f,indian
7126,f,indian
7127,m,white
7128,m,white
7129,m,white
7130,m,black
7131,m,white
7132,m,white
7133,m,white
7134,m,black
7135,f,indian
7136,m,black
7137,m,black
7138,m,black
7139,m,white
7140,m,black
7141,f,white
7142,m,white
7143,m,white
7144,m,black
7145,m,white
7146,m,white
7147,m,black
7148,f,indian
7149,f,indian
7150,m,indian
7151,m,black
7152,m,white
7153,m,indian
7154,m,white
7155,m,black
7156,m,black
7157,m,black
7158,f,indian
7159,m,white
7160,m,white
7161,f,indian
7162,m,white
7163,m,white
7164,m,white
7165,m,indian
7166,f,white
7167,m,white
7168,f,indian
7169,m,white
7170,m,black
7171,m,white
7172,m,white
7173,m,white
7174,m,white
7175,m,black
7176,m,white
7177,m,black
7178,m,white
7179,m,black
7180,m,white
7181,m,white
7182,m,white
7183,m,black
7184,m,white
7185,f,white
7186,m,black
7187,m,indian
7188,f,black
7189,m,white
7190,m,white
7191,m,black
7192,f,indian
7193,f,black
7194,m,white
7195,m,white
7196,m,white
7197,m,white
7198,m,white
7199,m,black
7200,m,white
7201,m,white
7202,m,white
7203,m,black
7204,f,black
7205,m,white
7206,f,indian
7207,m,indian
7208,m,black
7209,m,indian
7210,m,white
7211,m,white
7212,m,white
7213,m,white
7214,f,black
7215,m,white
7216,m,white
7217,m,black
7218,m,white
7219,m,white
7220,m,black
7221,m,black
7222,m,white
7223,f,indian
7224,m,white
7225,m,white
7226,m,indian
7227,f,indian
7228,m,indian
7229,f,indian
7230,m,black
7231,m,white
7232,m,white
7233,m,indian
7234,m,black
7235,m,hispanic
7236,m,white
7237,m,white
7238,m,indian
7239,m,white
7240,m,white
7241,m,white
7242,f,black
7243,m,white
7244,f,black
7245,m,black
7246,m,black
7247,m,white
7248,m,black
7249,f,indian
7250,m,indian
7251,m,white
7252,m,black
7253,m,black
7254,m,indian
7255,m,white
7256,m,white
7257,m,black
7258,f,white
7259,m,white
7260,f,indian
7261,m,white
7262,m,indian
7263,m,white
7264,f,white
7265,m,white
7266,m,white
7267,m,white
7268,m,indian
7269,m,white
7270,m,white
7271,m,white
7272,f,white
7273,m,indian
7274,m,white
7275,f,indian
7276,m,white
7277,m,black
7278,f,white
7279,m,white
7280,m,white
7281,m,black
7282,m,white
7283,m,black
7284,m,black
7285,m,hispanic
7286,m,white
7287,m,white
7288,m,black
7289,m,white
7290,m,black
7291,f,indian
7292,m,white
7293,m,black
7294,m,white
7295,f,indian
7296,m,white
7297,m,black
7298,f,black
7299,m,indian
7300,m,black
7301,m,indian
7302,m,white
7303,m,white
7304,m,white
7305,m,black
7306,m,white
7307,m,white
7308,m,indian
7309,m,black
7310,m,black
7311,m,white
7312,m,black
7313,m,white
7314,m,white
7315,m,black
7316,m,white
7317,m,black
7318,m,white
7319,m,white
7320,m,white
7321,m,black
7322,m,hispanic
7323,m,black
7324,m,white
7325,f,indian
7326,m,black
7327,m,black
7328,m,black
7329,m,black
7330,m,black
7331,f,indian
7332,m,white
7333,m,black
7334,m,black
7335,m,indian
7336,m,white
7337,m,indian
7338,m,white
7339,m,white
7340,f,black
7341,m,white
7342,m,white
7343,m,indian
7344,m,white
7345,m,indian
7346,m,black
7347,m,white
7348,m,black
7349,m,white
7350,m,white
7351,m,white
7352,m,indian
7353,m,white
7354,m,indian
7355,m,white
7356,m,white
7357,m,indian
7358,f,indian
7359,f,black
7360,m,indian
7361,m,hispanic
7362,m,black
7363,m,white
7364,m,white
7365,m,indian
7366,m,indian
7367,m,indian
7368,m,black
7369,m,black
7370,m,black
7371,m,black
7372,m,indian
7373,m,white
7374,f,indian
7375,m,white
7376,m,black
7377,m,indian
7378,m,white
7379,f,white
7380,m,white
7381,m,white
7382,m,indian
7383,m,white
7384,f,indian
7385,f,indian
7386,m,black
7387,f,indian
7388,m,white
7389,m,black
7390,m,black
7391,m,white
7392,m,black
7393,m,hispanic
7394,f,indian
7395,f,black
7396,f,indian
7397,m,white
7398,m,black
7399,f,black
7400,f,indian
7401,f,indian
7402,m,white
7403,m,black
7404,m,black
7405,m,white
7406,m,white
7407,m,white
7408,m,white
7409,f,indian
7410,m,indian
7411,m,black
7412,m,white
7413,m,white
7414,m,black
7415,f,indian
7416,m,white
7417,m,white
7418,m,indian
7419,f,indian
7420,m,black
7421,f,indian
7422,m,black
7423,m,white
7424,m,white
7425,m,white
7426,m,indian
7427,m,black
7428,m,white
7429,f,indian
7430,m,white
7431,m,white
7432,m,black
7433,m,indian
7434,m,white
7435,m,indian
7436,m,black
7437,m,white
7438,f,indian
7439,m,black
7440,f,indian
7441,m,black
7442,m,white
7443,m,white
7444,m,indian
7445,m,black
7446,m,black
7447,m,white
7448,m,white
7449,m,white
7450,m,white
7451,f,indian
7452,m,white
7453,m,black
7454,m,indian
7455,m,black
7456,f,black
7457,m,white
7458,m,white
7459,m,indian
7460,f,indian
7461,m,white
7462,m,black
7463,f,indian
7464,m,hispanic
7465,m,white
7466,m,white
7467,m,white
7468,m,white
7469,m,black
7470,m,white
7471,m,black
7472,m,indian
7473,f,white
7474,m,white
7475,f,indian
7476,m,white
7477,m,indian
7478,m,black
7479,m,white
7480,m,white
7481,m,white
7482,f,indian
7483,m,white
7484,m,white
7485,m,hispanic
7486,m,indian
7487,m,white
7488,f,black
7489,m,black
7490,m,black
7491,m,white
7492,f,indian
7493,f,indian
7494,m,indian
7495,f,indian
7496,f,indian
7497,m,white
7498,m,black
7499,f,indian
7500,m,indian
7501,m,white
7502,m,indian
7503,m,black
7504,m,indian
7505,f,indian
7506,m,white
7507,m,black
7508,m,indian
7509,m,white
7510,m,indian
7511,m,white
7512,m,white
7513,m,black
7514,m,indian
7515,m,white
7516,m,black
7517,m,black
7518,f,white
7519,m,black
7520,m,black
7521,m,white
7522,m,white
7523,m,hispanic
7524,f,indian
7525,m,black
7526,m,black
7527,m,black
7528,m,black
7529,m,black
7530,m,indian
7531,m,white
7532,m,white
7533,f,indian
7534,f,indian
7535,m,black
7536,m,black
7537,f,indian
7538,m,white
7539,m,white
7540,m,white
7541,m,white
7542,m,indian
7543,m,black
7544,m,white
7545,m,indian
7546,m,black
7547,f,indian
7548,m,white
7549,f,indian
7550,m,white
7551,m,black
7552,m,indian
7553,m,black
7554,m,white
7555,f,white
7556,m,white
7557,m,white
7558,m,white
7559,m,indian
7560,m,white
7561,m,black
7562,m,white
7563,m,black
7564,m,white
7565,m,white
7566,m,indian
7567,m,white
7568,f,indian
7569,m,white
7570,m,indian
7571,m,black
7572,m,black
7573,m,white
7574,f,indian
7575,m,white
7576,f,indian
7577,m,white
7578,m,white
7579,f,indian
7580,m,white
7581,m,black
7582,m,black
7583,f,indian
7584,m,black
7585,m,white
7586,m,white
7587,m,black
7588,m,black
7589,m,indian
7590,m,white
7591,m,hispanic
7592,m,white
7593,m,black
7594,m,white
7595,m,white
7596,m,indian
7597,m,black
7598,m,white
7599,m,white
7600,m,black
7601,m,white
7602,m,indian
7603,m,white
7604,m,white
7605,f,white
7606,f,indian
7607,m,white
7608,f,white
7609,f,indian
7610,m,white
7611,f,indian
7612,m,black
7613,m,black
7614,m,black
7615,m,black
7616,m,black
7617,m,black
7618,m,hispanic
7619,f,indian
7620,m,black
7621,f,white
7622,f,white
7623,m,black
7624,m,white
7625,m,indian
7626,m,white
7627,f,indian
7628,f,indian
7629,m,white
7630,m,white
7631,m,indian
7632,f,indian
7633,m,indian
7634,m,black
7635,m,white
7636,m,white
7637,m,white
7638,f,indian
7639,m,white
7640,m,white
7641,m,black
7642,m,white
7643,f,indian
7644,m,white
7645,m,white
7646,m,white
7647,m,black
7648,m,hispanic
7649,m,white
7650,m,white
7651,m,white
7652,m,white
7653,m,black
7654,m,white
7655,m,white
7656,m,white
7657,f,indian
7658,m,black
7659,m,white
7660,m,white
7661,m,black
7662,m,indian
7663,m,black
7664,f,black
7665,m,white
7666,m,black
7667,m,white
7668,m,white
7669,m,black
7670,m,black
7671,f,indian
7672,m,white
7673,m,white
7674,m,white
7675,f,black
7676,f,white
7677,m,white
7678,f,black
7679,m,indian
7680,m,black
7681,m,white
7682,m,white
7683,m,black
7684,m,white
7685,m,black
7686,m,white
7687,m,white
7688,m,white
7689,m,white
7690,m,black
7691,m,white
7692,m,black
7693,m,white
7694,m,indian
7695,m,white
7696,f,black
7697,m,white
7698,f,indian
7699,m,white
7700,m,indian
7701,m,white
7702,m,white
7703,m,white
7704,m,white
7705,m,black
7706,m,black
7707,f,indian
7708,f,white
7709,m,white
7710,m,black
7711,m,black
7712,m,white
7713,m,black
7714,m,white
7715,m,indian
7716,f,indian
7717,f,black
7718,m,white
7719,f,white
7720,m,white
7721,m,black
7722,f,black
7723,m,white
7724,m,white
7725,m,indian
7726,m,indian
7727,m,black
7728,m,indian
7729,m,white
7730,m,white
7731,m,black
7732,f,black
7733,m,white
7734,m,white
7735,f,indian
7736,f,indian
7737,m,indian
7738,m,indian
7739,m,black
7740,m,white
7741,m,white
7742,m,black
7743,m,white
7744,m,white
7745,m,indian
7746,m,indian
7747,f,indian
7748,m,white
7749,f,white
7750,m,black
7751,m,white
7752,m,white
7753,m,black
7754,m,indian
7755,m,indian
7756,m,black
7757,m,white
7758,m,white
7759,m,indian
7760,f,indian
7761,m,white
7762,m,black
7763,m,white
7764,m,black
7765,f,white
7766,m,white
7767,m,black
7768,m,white
7769,m,black
7770,m,indian
7771,m,black
7772,m,indian
7773,m,indian
7774,m,white
7775,m,black
7776,m,white
7777,m,white
7778,m,black
7779,m,indian
7780,m,white
7781,m,white
7782,m,white
7783,m,hispanic
7784,f,black
7785,m,black
7786,m,white
7787,m,indian
7788,m,indian
7789,m,white
7790,m,indian
7791,m,black
7792,m,white
7793,m,white
7794,f,indian
7795,m,white
7796,f,indian
7797,f,white
7798,f,indian
7799,f,white
7800,f,black
7801,f,white
7802,f,indian
7803,m,white
7804,m,indian
7805,m,black
7806,m,white
